        0.350000E+00        0.700000E+00        0.454522E-01       -0.137636E-04
        0.350000E+00        0.750000E+00        0.468266E-01       -0.131713E-04
        0.350000E+00        0.800000E+00        0.479510E-01       -0.124421E-04
        0.350000E+00        0.850000E+00        0.488254E-01       -0.115899E-04
        0.350000E+00        0.900000E+00        0.494498E-01       -0.106263E-04
        0.350000E+00        0.950000E+00        0.498243E-01       -0.956123E-05
        0.350000E+00        0.100000E+01        0.499487E-01       -0.840438E-05
        0.350000E+00        0.105000E+01        0.498232E-01       -0.716558E-05
        0.350000E+00        0.110000E+01        0.494478E-01       -0.585574E-05
        0.350000E+00        0.115000E+01        0.488223E-01       -0.448764E-05
        0.350000E+00        0.120000E+01        0.479470E-01       -0.307675E-05
        0.350000E+00        0.125000E+01        0.468217E-01       -0.164220E-05
        0.350000E+00        0.130000E+01        0.454465E-01       -0.207768E-06
        0.350000E+00        0.135000E+01        0.438214E-01        0.119694E-05
        0.350000E+00        0.140000E+01        0.419465E-01        0.253539E-05
        0.350000E+00        0.145000E+01        0.398219E-01        0.376304E-05
        0.350000E+00        0.150000E+01        0.374475E-01        0.482677E-05
        0.350000E+00        0.155000E+01        0.348235E-01        0.566524E-05
        0.350000E+00        0.160000E+01        0.319500E-01        0.621114E-05
        0.350000E+00        0.165000E+01        0.288272E-01        0.639677E-05
        0.350000E+00        0.170000E+01        0.254552E-01        0.616497E-05
        0.350000E+00        0.175000E+01        0.218342E-01        0.548786E-05
        0.350000E+00        0.180000E+01        0.179645E-01        0.439493E-05
        0.350000E+00        0.185000E+01        0.138462E-01        0.300809E-05
        0.350000E+00        0.190000E+01        0.947953E-02        0.157110E-05
        0.350000E+00        0.195000E+01        0.486424E-02        0.442002E-06
        0.350000E+00        0.200000E+01        0.000000E+00        0.000000E+00
 
        0.400000E+00        0.000000E+00        0.000000E+00        0.000000E+00
        0.400000E+00        0.500000E-01        0.486734E-02       -0.452976E-06
        0.400000E+00        0.100000E+00        0.948513E-02       -0.168462E-05
        0.400000E+00        0.150000E+00        0.138537E-01       -0.343287E-05
        0.400000E+00        0.200000E+00        0.179732E-01       -0.541070E-05
        0.400000E+00        0.250000E+00        0.218436E-01       -0.737926E-05
        0.400000E+00        0.300000E+00        0.254649E-01       -0.917423E-05
        0.400000E+00        0.350000E+00        0.288369E-01       -0.107018E-04
        0.400000E+00        0.400000E+00        0.319595E-01       -0.119222E-04
        0.400000E+00        0.450000E+00        0.348326E-01       -0.128307E-04
        0.400000E+00        0.500000E+00        0.374560E-01       -0.134435E-04
        0.400000E+00        0.550000E+00        0.398297E-01       -0.137862E-04
        0.400000E+00        0.600000E+00        0.419536E-01       -0.138872E-04
        0.400000E+00        0.650000E+00        0.438276E-01       -0.137743E-04
        0.400000E+00        0.700000E+00        0.454518E-01       -0.134720E-04
        0.400000E+00        0.750000E+00        0.468260E-01       -0.130018E-04
        0.400000E+00        0.800000E+00        0.479502E-01       -0.123818E-04
        0.400000E+00        0.850000E+00        0.488245E-01       -0.116274E-04
        0.400000E+00        0.900000E+00        0.494488E-01       -0.107517E-04
        0.400000E+00        0.950000E+00        0.498232E-01       -0.976689E-05
        0.400000E+00        0.100000E+01        0.499476E-01       -0.868459E-05
        0.400000E+00        0.105000E+01        0.498220E-01       -0.751675E-05
        0.400000E+00        0.110000E+01        0.494465E-01       -0.627645E-05
        0.400000E+00        0.115000E+01        0.488210E-01       -0.497874E-05
        0.400000E+00        0.120000E+01        0.479456E-01       -0.364144E-05
        0.400000E+00        0.125000E+01        0.468203E-01       -0.228602E-05
        0.400000E+00        0.130000E+01        0.454451E-01       -0.938466E-06
        0.400000E+00        0.135000E+01        0.438201E-01        0.369846E-06
        0.400000E+00        0.140000E+01        0.419453E-01        0.160152E-05
        0.400000E+00        0.145000E+01        0.398208E-01        0.271281E-05
        0.400000E+00        0.150000E+01        0.374466E-01        0.365414E-05
        0.400000E+00        0.155000E+01        0.348229E-01        0.437175E-05
        0.400000E+00        0.160000E+01        0.319497E-01        0.481154E-05
        0.400000E+00        0.165000E+01        0.288273E-01        0.492587E-05
        0.400000E+00        0.170000E+01        0.254556E-01        0.468440E-05
        0.400000E+00        0.175000E+01        0.218350E-01        0.408953E-05
        0.400000E+00        0.180000E+01        0.179656E-01        0.319525E-05
        0.400000E+00        0.185000E+01        0.138475E-01        0.212462E-05
        0.400000E+00        0.190000E+01        0.948060E-02        0.107479E-05
        0.400000E+00        0.195000E+01        0.486488E-02        0.291997E-06
        0.400000E+00        0.200000E+01        0.000000E+00        0.000000E+00
 
        0.450000E+00        0.000000E+00        0.000000E+00        0.000000E+00
        0.450000E+00        0.500000E-01        0.486808E-02       -0.358147E-06
        0.450000E+00        0.100000E+00        0.948647E-02       -0.135481E-05
        0.450000E+00        0.150000E+00        0.138554E-01       -0.281850E-05
        0.450000E+00        0.200000E+00        0.179750E-01       -0.454248E-05
        0.450000E+00        0.250000E+00        0.218454E-01       -0.633453E-05
        0.450000E+00        0.300000E+00        0.254665E-01       -0.804417E-05
        0.450000E+00        0.350000E+00        0.288383E-01       -0.956963E-05
        0.450000E+00        0.400000E+00        0.319606E-01       -0.108527E-04
        0.450000E+00        0.450000E+00        0.348334E-01       -0.118683E-04
        0.450000E+00        0.500000E+00        0.374565E-01       -0.126141E-04
        0.450000E+00        0.550000E+00        0.398300E-01       -0.131015E-04
        0.450000E+00        0.600000E+00        0.419537E-01       -0.133489E-04
        0.450000E+00        0.650000E+00        0.438275E-01       -0.133773E-04
        0.450000E+00        0.700000E+00        0.454514E-01       -0.132078E-04
        0.450000E+00        0.750000E+00        0.468255E-01       -0.128601E-04
        0.450000E+00        0.800000E+00        0.479496E-01       -0.123517E-04
        0.450000E+00        0.850000E+00        0.488237E-01       -0.116988E-04
        0.450000E+00        0.900000E+00        0.494479E-01       -0.109157E-04
        0.450000E+00        0.950000E+00        0.498222E-01       -0.100160E-04
        0.450000E+00        0.100000E+01        0.499465E-01       -0.901286E-05
        0.450000E+00        0.105000E+01        0.498208E-01       -0.792017E-05
        0.450000E+00        0.110000E+01        0.494452E-01       -0.675288E-05
        0.450000E+00        0.115000E+01        0.488197E-01       -0.552799E-05
        0.450000E+00        0.120000E+01        0.479443E-01       -0.426519E-05
        0.450000E+00        0.125000E+01        0.468190E-01       -0.298770E-05
        0.450000E+00        0.130000E+01        0.454438E-01       -0.172284E-05
        0.450000E+00        0.135000E+01        0.438189E-01       -0.502596E-06
        0.450000E+00        0.140000E+01        0.419442E-01        0.636237E-06
        0.450000E+00        0.145000E+01        0.398198E-01        0.165242E-05
        0.450000E+00        0.150000E+01        0.374458E-01        0.250152E-05
        0.450000E+00        0.155000E+01        0.348224E-01        0.313851E-05
        0.450000E+00        0.160000E+01        0.319495E-01        0.352216E-05
        0.450000E+00        0.165000E+01        0.288273E-01        0.362172E-05
        0.450000E+00        0.170000E+01        0.254560E-01        0.342611E-05
        0.450000E+00        0.175000E+01        0.218357E-01        0.295493E-05
        0.450000E+00        0.180000E+01        0.179665E-01        0.226928E-05
        0.450000E+00        0.185000E+01        0.138484E-01        0.147776E-05
        0.450000E+00        0.190000E+01        0.948136E-02        0.730573E-06
        0.450000E+00        0.195000E+01        0.486532E-02        0.193582E-06
        0.450000E+00        0.200000E+01        0.000000E+00        0.000000E+00
 
        0.500000E+00        0.000000E+00        0.000000E+00        0.000000E+00
        0.500000E+00        0.500000E-01        0.486869E-02       -0.294515E-06
        0.500000E+00        0.100000E+00        0.948759E-02       -0.112560E-05
        0.500000E+00        0.150000E+00        0.138569E-01       -0.237542E-05
        0.500000E+00        0.200000E+00        0.179767E-01       -0.389236E-05
